values,Name,Germplasm.type,BloomDateJulian,BloomTimeGDD.new,Blush.Skin.Color,Bulked.fruit.Firmness,Bulked.fruit.SSC,Bulked.Fruit.Weight,Firmness,Flesh.Color,Free.Stone,Fruit.Length,Fruit.Shape,Fruit.Size,Fruit.Weight,Fruit.Width,HarvestDateJulian,HarvestTimeGDD.new,Mahogany.Skin.Color,Perc.Cracking,Perc.Pitting,PFRF,Pit.Length,Pit.Weight,Pit.Width,PM,SSC,Stem.Length,TA
genetic,Fam16-Sdlg11,unselected progeny,1.084216666,5.653266038,-0.073732551,59.69255466,0.338717185,0.035254365,68.05083437,0.406113804,-0.260762609,1.00924017,0.440837108,0.492338457,3.251793943,1.450024798,1.415451127,17.93582257,0.471570271,0.018797495,-9.564288128,344.4127265,0.492262328,0.112343477,0.936706853,-1.282083172,0.553050162,0.56380781,0.010439587
genetic,Fam16-Sdlg12,unselected progeny,3.811054771,20.04755404,-0.031103564,9.742404839,0.346709075,0.537125264,33.73152138,0.537888061,-0.052070172,2.866311535,-0.082102201,1.158921876,2.250253521,2.798494585,8.862444621,132.2641787,-0.33942907,-0.340450756,-15.81910515,489.1482474,1.144618006,0.096046889,0.835956566,-1.55747522,0.068161005,4.444798646,-0.064493714
genetic,Fam16-Sdlg13,unselected progeny,-2.146587056,-13.88027993,0.128852646,87.94113703,0.446459674,0.444165256,95.84073698,-0.002644117,-0.167252644,0.374181574,0.276550198,0.393490642,2.832950012,1.651084982,2.295093363,28.76782919,-0.025955441,-0.111671183,-15.38863298,439.253759,-0.029902949,0.071368433,0.283185124,-1.255449228,1.002846421,-0.319757662,0.067834296
genetic,Fam16-Sdlg14,unselected progeny,1.46862046,2.737951106,-0.022076013,-2.729759273,0.861218551,3.084365792,12.95920148,0.841748971,-0.107357529,4.290135083,0.356563302,2.115639035,5.549476315,5.777532154,2.050900377,22.50321638,0.657605392,-0.101544505,-6.657906972,418.1243312,0.863950417,0.213674176,1.289848398,-0.481298718,-0.04605207,6.789931589,0.05750159
genetic,Fam16-Sdlg2,unselected progeny,1.345952718,0.988169511,0.073886084,16.54572996,2.003745638,2.368660174,45.38421904,0.132799239,-0.12560702,3.395344415,0.388536669,1.158431414,2.870696522,2.066171215,5.61812569,79.20394825,-0.236033325,-0.099995559,-12.31018989,299.9633872,1.123658246,0.144554174,0.584725923,-0.166137449,1.280434962,-0.128245229,-0.092982511
genetic,Fam16-Sdlg3,unselected progeny,2.650958193,10.20446624,0.086982157,21.49091765,3.070836671,1.86816431,28.17246071,1.62878595,-0.050043473,3.155020274,-0.067966864,1.146412585,2.973956137,2.255222155,8.224261635,123.9251653,0.615535649,-0.461630608,-9.63963758,231.2331509,1.805301182,0.167557393,0.996585822,-0.622307451,2.629769914,6.786461434,0.029234566
genetic,Fam16-Sdlg4,unselected progeny,3.518409799,17.60440084,-0.044448457,73.84744136,1.181469746,-0.10043861,52.83394353,-0.722974809,-0.235584095,1.579879075,0.270312838,0.427874511,1.943938002,0.397046683,8.709363812,131.4844972,-0.398631789,-0.386344671,-5.74128178,360.0653121,0.900861339,0.134610311,0.386967667,-1.473021873,0.864251075,3.037093777,-0.062674983
genetic,Fam16-Sdlg5,unselected progeny,3.515125158,15.06296441,0.006571524,93.85657544,0.928166136,-0.387559111,81.61024757,0.027031779,-0.171416152,0.348847948,0.037702414,0.173125495,3.051387361,0.414808881,6.908083953,104.8506944,-0.767316593,-0.35018067,-5.734421677,441.1045634,0.313737486,0.036156407,0.406620808,-1.36027456,0.665697845,8.5309163,0.01026472
genetic,Fam16-Sdlg6,unselected progeny,1.56801509,2.256591264,0.007479349,-26.06451646,-0.19622696,1.667616359,8.926557569,1.283282277,-0.080541462,3.196126246,0.300745965,1.272099134,3.685529897,3.046456736,2.679829489,35.11166599,0.426267101,-0.348063442,-17.99051191,359.9107543,0.62586768,0.095400124,0.793190507,-1.247846127,-0.938092199,2.061608725,0.08518739
genetic,Fam16-Sdlg7,unselected progeny,2.843425613,7.508977455,0.061396099,25.60482607,1.633195613,0.759458534,52.2609722,0.930401887,0.054110543,2.047870978,0.511121371,0.603807988,2.123212271,0.886066941,2.676748154,35.25725919,0.079064059,-0.340117106,-11.71259075,232.8229837,0.707549136,0.081733361,0.875438342,-1.204379531,0.292313489,7.165999557,0.047235922
genetic,Fam16-Sdlg8,unselected progeny,3.6173583,13.88284882,0.060516489,28.29278181,2.596188783,3.559234475,46.60474292,-1.530277781,-0.117149687,3.137446528,-0.041963224,1.410525538,3.276101256,3.532256927,8.359086058,124.2159064,0.09288757,-0.239704999,-4.01038399,452.2310826,0.690026098,0.216349115,0.984633453,-0.505382233,0.983803023,15.03156727,0.063914214
genetic,Fam16-Sdlg9,unselected progeny,0.836017685,1.508757138,-0.004627434,-54.10189634,0.728717106,2.391988132,2.744317401,1.223630936,-0.095879684,2.972136046,0.097083158,1.3646908,3.603323185,3.658620058,4.356231488,59.63790123,0.118372754,-0.461557548,-8.494109762,393.8301295,0.260244806,0.069671917,0.846902224,-0.944038477,-0.09397117,7.843351984,0.107733356
genetic,Fam17-Sdlg1,unselected progeny,-0.105730387,-6.320382565,-0.119106055,-61.48684132,4.136492133,1.567085521,7.783965393,-1.161063252,0.162865668,1.017475717,0.175313459,0.39393762,3.360227682,1.067160118,-1.778668768,-31.05390874,-0.67477782,-0.169920276,64.71311031,97.24666685,-0.561537859,-0.044039041,0.451434262,1.032896343,1.274144898,-2.663981716,-0.062325736
genetic,Fam17-Sdlg2,unselected progeny,1.313655557,3.369263597,-0.135850612,-2.764665083,-0.059755092,3.323458343,9.65460415,-0.756529722,0.125018371,4.479920434,0.280419341,1.914733746,4.838091288,4.619895654,-0.581023229,-10.11154871,-0.391896848,-0.062242287,0.222947805,153.8495339,0.242928513,0.082233477,0.538024904,-0.028886868,-0.601041475,3.020864067,-0.028825787
genetic,Fam17-Sdlg3,unselected progeny,-1.274897963,-7.47608147,-0.133935758,-23.06729042,0.294180209,2.50605905,13.44483852,0.690529089,0.194360514,3.28734511,0.376150501,1.170231594,3.392799092,2.542960184,-2.444125129,-37.57447205,-0.422067102,-0.099130964,6.856966778,228.5828999,0.372323784,0.03891319,0.501154645,-0.149120771,0.043437854,2.451717986,-0.043720471
genetic,Fam17-Sdlg4,unselected progeny,2.684529484,9.82527171,-0.15060773,-6.227288303,-0.239414377,3.764212752,8.999533561,-0.377570918,0.105172961,4.180599677,0.323985824,1.882701943,3.987995064,4.885651181,1.620724615,22.73782377,-0.323982292,-0.019478774,-2.759466272,232.4024796,0.402296659,0.047515508,0.713228076,-0.02493381,-0.021799034,8.287597769,0.058996902
genetic,Fam17-Sdlg5,unselected progeny,1.408822783,5.758395749,-0.117110366,6.834901642,-0.543524747,2.440207708,8.876407806,0.529893256,0.085861268,3.963685168,0.258284779,1.631077394,3.242178062,4.054654061,0.487521649,8.34978013,0.071718354,0.040145573,-9.28436522,307.4534127,0.567980551,0.047870042,0.516223093,0.182392572,-0.718173396,5.112823346,0.083615636
genetic,Fam17-Sdlg6,unselected progeny,1.915801759,4.150004473,-0.035430553,26.56969027,0.125482521,2.704975471,38.05686037,0.460031621,0.082759892,2.101677428,0.424698155,0.973615506,3.83104382,2.609735535,1.248661444,21.04680009,-0.247695904,-0.010599983,-0.756396711,173.8504388,0.277001054,0.039278448,0.406837069,0.04611747,-0.985548792,4.496652319,-0.03722065
genetic,Fam17-Sdlg7,unselected progeny,0.774773944,-0.391749327,-0.12919609,-6.867790074,0.363101588,3.9671898,-0.534427053,0.881281546,0.117323835,2.89138041,0.272032528,1.619243533,4.489232102,5.066872721,-2.784846946,-43.73439774,0.141101523,0.025930169,8.651395191,240.2873672,0.338407081,0.09006436,0.948315359,-0.078037791,0.315919044,3.70712423,0.046895621
genetic,Fam17-Sdlg8,unselected progeny,2.525977072,13.48027141,-0.221976586,14.97685078,-0.626527981,3.675641163,10.84445089,-2.099689053,0.175367977,6.193862635,0.515580479,2.309151604,4.171727953,5.175863547,3.873787173,55.98855003,-0.916685868,-0.024390544,3.735097373,212.4078423,0.826497694,0.020529571,0.327291444,-0.146804774,-0.5301981,11.19606808,0.061347628
genetic,Fam17-Sdlg9,unselected progeny,2.091639717,4.536348201,-0.10978041,-45.37434984,0.592995205,2.661506411,-17.53736766,0.044423007,0.242179829,3.975278665,0.571511133,1.733871947,4.519207722,4.18840961,0.445619063,3.055399001,-0.441892395,0.011110708,11.94900954,133.196104,0.530703178,0.018838164,0.563738373,0.041862999,0.714918931,4.817765817,0.000234747
genetic,Fam18-Sdlg1,unselected progeny,-2.210850265,-15.66455243,0.024033597,56.3056709,0.093545305,-0.292620882,29.2508739,0.881171405,-0.193264638,0.391775966,-0.030464493,0.490528342,1.50377529,1.757588863,-8.01723056,-111.7833643,0.113968433,-0.125112979,10.47682328,125.6485165,0.143864842,0.024001029,0.546436149,0.993143237,-1.427926248,-2.539253099,0.002836284
genetic,Fam18-Sdlg2,unselected progeny,-1.147712193,-4.871523783,0.001775241,80.40639627,0.73579217,-0.848672794,46.3116883,-0.512063688,0.100314576,0.753472799,0.022307049,0.291698512,1.692674581,0.474756279,5.702775646,82.50581902,-0.200782001,-0.021641974,6.243863826,267.0679473,-0.379346974,0.01380613,0.113795852,0.231588642,-0.931384377,-2.374923042,0.158776724
genetic,Fam18-Sdlg3,unselected progeny,0.689923184,-0.318094104,0.007523886,50.51527363,0.545926048,-1.353336274,11.00307775,0.001907569,-0.00010733,0.924251193,-0.361949533,0.260754753,2.024598651,0.078903663,-1.099871152,-17.98675106,0.117394409,-0.088180059,12.95679986,195.7188308,0.284872727,0.073393294,0.078114258,-0.191771882,-0.351921245,3.070732945,0.056384797
genetic,Fam18-Sdlg4,unselected progeny,-3.638954224,-18.2150699,0.052892431,70.70942453,0.728199987,0.937963114,36.26935458,1.53019942,-0.102531489,-0.663722248,0.152421908,0.174665085,0.097753611,1.45661093,-6.573132152,-90.77519598,0.954563307,-0.142408058,34.75832433,225.9684757,-0.529147825,-0.010328948,0.525747148,-0.756307542,1.410915127,-7.65238966,0.03272034
genetic,Fam19-Sdlg1,unselected progeny,-2.078442364,-13.82947682,0.094381748,-102.067165,0.713524915,-2.2657932,-108.3940219,1.316836354,-0.236599592,-5.451028978,-0.18826238,-2.330795821,-3.317447846,-5.759021122,1.633945532,14.59385136,0.667361435,0.15646249,-5.817569857,-113.0198282,-0.891721885,-0.005194654,-0.176066596,-1.471211925,5.919525768,-4.896096309,0.022112959
genetic,Fam19-Sdlg10,unselected progeny,0.585131168,5.912541535,0.054741154,-66.28066689,0.278388082,-2.174676674,-73.35263008,0.429354752,-0.051825586,-5.984015242,-0.142877813,-2.112438736,-3.876168908,-4.43912404,-0.927273222,-13.99476067,0.238790738,0.220522363,4.533124112,-216.0249093,-1.571041269,-0.081987325,-0.67567235,-1.801944164,1.147138183,-5.348483673,0.041702509
genetic,Fam19-Sdlg11,unselected progeny,2.078965588,26.51396334,0.023462673,-124.7229281,0.565025917,-1.557255603,-54.2353918,-1.730488417,0.233994928,-5.41156201,0.082192276,-2.196991577,-3.522279796,-5.227801702,-0.613943693,-7.557860926,-0.021296438,0.162867481,-0.559775215,-140.8457758,-1.804689397,-0.100457118,-0.874369927,-1.897335171,1.365287624,-3.817449459,0.053094266
genetic,Fam19-Sdlg12,unselected progeny,0.615593908,0.233108993,-0.003850591,-83.89158684,-1.010416755,-2.07206099,-91.49345554,-1.738795586,-0.257921936,-5.29198477,0.125281658,-1.940076324,-3.320776756,-4.179777962,-2.048632876,-30.22950751,-0.41094402,0.735827769,3.5563662,-25.68008426,-1.776487784,-0.048550095,-0.26243316,-0.648217802,-0.824781876,-1.85416582,0.180199726
genetic,Fam19-Sdlg2,unselected progeny,0.380663987,-1.526053907,-0.02990855,-73.55428972,0.441724697,-1.678095614,-74.06857524,0.513806455,0.090949076,-2.491798091,0.064447593,-1.219229867,-2.558722576,-3.814984259,2.582057492,30.80002451,0.18752189,0.098754859,-8.838761354,-145.5915041,-0.216298828,0.017581205,-0.288524392,-2.077542558,2.474263734,0.202199585,0.06461181
genetic,Fam19-Sdlg3,unselected progeny,-1.163255385,-11.64070937,0.007937672,-87.18688099,0.067440552,-2.411333514,-90.07388192,-1.454970202,0.009171563,-4.713301964,-0.099483232,-1.696240528,-3.040006263,-3.770047812,1.634224991,20.26607283,-0.187615483,0.16292147,-1.16900829,-114.2165993,-1.09256208,-0.053307762,-0.773143368,-1.760569875,0.130583194,-2.746386593,0.093218648
genetic,Fam19-Sdlg4,unselected progeny,-1.377126139,-4.429983342,-0.035489831,-67.81573129,0.137724256,-1.716369554,-49.51608613,-1.581151178,-0.102393546,-2.977794968,0.012886706,-1.268284451,-2.836324794,-3.517145327,-3.236059133,-49.51785623,0.117001475,0.159790249,-2.200612565,-120.5347841,-1.536844017,-0.02749925,-0.452759052,-0.990842011,1.00825973,-2.35017358,0.13071583
genetic,Fam19-Sdlg5,unselected progeny,0.44659627,2.416365525,0.077265006,-89.44615406,0.565136435,-1.48227213,-90.92125913,1.442641077,-0.123377361,-5.088729067,-0.149606556,-1.593560291,-1.991902101,-2.697333041,2.067000082,22.5722883,0.573089477,0.007670118,2.22514866,-122.8575351,-0.957553458,-0.019533008,-0.18049133,-1.705124737,2.593191984,-5.280919135,0.036395648
genetic,Fam19-Sdlg6,unselected progeny,0.513661538,5.203412221,0.088957348,-60.64094291,0.027350119,-2.998637953,-58.63220324,-1.741691904,-0.182943498,-5.475880172,0.037996179,-1.945009018,-3.357834856,-4.098479723,1.453636431,19.45158616,-0.470282163,0.55743909,1.853035875,-169.633119,-1.744484759,-0.091891558,-0.509642213,-1.743465512,0.364202348,-9.672076317,-0.038572027
genetic,Fam19-Sdlg7,unselected progeny,0.332952086,-5.079386763,0.024353943,-65.51827158,-0.247166573,-2.342768964,-54.72906581,-1.700820645,-0.202516896,-5.393288092,-0.082643585,-2.145620601,-3.614944918,-5.211625978,1.319447968,17.85820887,-0.322880125,0.013200576,1.640760632,-168.5487112,-1.59658931,-0.105731352,-0.55892559,-1.911841986,-0.40030618,-6.773972164,0.102054547
genetic,Fam19-Sdlg8,unselected progeny,-2.43782451,-12.56072698,0.13493005,-57.23536753,1.44628599,-2.318968644,-48.86499226,-1.544824759,0.112641811,-4.476731695,-0.338259695,-1.606200359,-2.532894906,-3.579595533,1.982957863,27.06078539,0.434875632,-0.114459416,-6.37566561,-200.138948,-1.213461009,-0.066657257,-0.628315644,-2.030831996,1.670238718,-4.512525601,-0.071982533
genetic,Fam19-Sdlg9,unselected progeny,0.078422946,-4.922140163,-0.031586652,-80.11453586,0.260541296,-2.268920425,-85.95596157,-1.567682404,0.003447431,-3.487212374,-0.27901877,-1.250276806,-3.051271225,-2.889717814,-2.907170536,-45.52507927,-0.070104692,0.055819629,6.297006508,-147.6782158,-0.951533415,-0.04499701,-0.318172929,-1.11636968,3.425384434,-7.984416156,0.095510845
genetic,Fam2-Sdlg1,unselected progeny,-0.686197813,-2.532835609,0.096140482,-73.77154205,0.724120545,-3.182949992,-65.77429169,-1.494918379,0.117135401,-4.593356266,-0.099062653,-1.786272174,-3.476662171,-4.176802501,-0.33904922,-7.987738672,0.118171326,0.050583877,15.89662308,-159.1458807,-1.067099716,-0.000212012,-0.45326784,-0.144795436,3.534418066,0.944706485,-0.080104399
genetic,Fam2-Sdlg2,unselected progeny,0.163499569,-2.068873064,0.092425968,-33.17226959,0.417634051,-3.397784457,-46.09098554,1.56917212,-0.41538387,-4.267905991,0.184010967,-1.959368943,-4.155490472,-5.472944178,-8.508124072,-120.6426149,0.876999655,-0.062580948,10.11659268,-130.7953533,-0.588729822,-0.037860286,-0.622716108,-0.848360646,2.057728924,3.162719854,-0.007297204
genetic,Fam2-Sdlg3,unselected progeny,-0.622463377,-5.434602262,0.075157427,-52.40071994,0.47047396,-2.828334914,-63.5351585,-1.514281596,-0.287917572,-3.668165949,-0.098654407,-1.494518568,-3.386890769,-3.745667275,-8.513518469,-117.1725043,-0.584119066,-0.019590398,11.46975869,-151.0885636,-0.685216086,-0.017180279,-0.415492594,-1.6198323,2.070562696,-0.479469271,-0.01275808
genetic,Fam2-Sdlg4,unselected progeny,-0.97464624,-5.504139146,0.106467878,-69.7889993,0.191796872,-4.004370069,-74.66941447,-1.239740463,-0.156286588,-4.084640115,0.163424824,-1.806793871,-3.801493509,-4.881382674,-7.618873375,-106.7333738,0.469565367,0.019250481,10.86827655,-127.4759204,-0.896813458,-0.055868679,-0.623465923,-1.571740542,2.014577293,-1.23045215,-0.135894864
genetic,Fam2-Sdlg5,unselected progeny,-0.674903147,-6.555043885,0.153454496,-68.63388491,0.720070161,-3.148361557,-74.31731479,-0.595637693,-0.209607759,-5.872183699,-0.259351055,-2.330029493,-4.693392901,-5.643965536,-6.214899785,-90.76536142,0.324380741,0.088304828,10.90363917,-59.06666774,-1.187769734,-0.044539316,-0.627841952,-1.324210411,3.53141316,3.198991762,-0.023807891
genetic,Fam2-Sdlg6,unselected progeny,-1.170868085,-11.75215135,-0.018793728,-72.22157255,0.988945366,-3.329869263,-80.08704138,-0.37636146,-0.097564263,-3.493767671,0.131918768,-1.45869497,-3.166074272,-3.881587836,-8.022458032,-109.7046515,0.029258015,-0.062089407,25.60338536,-121.6987739,-0.422212811,-0.005980763,-0.237885022,-1.7616029,3.654601921,0.054743907,-0.074422468
genetic,Fam2-Sdlg7,unselected progeny,-1.558417408,-9.768022203,0.005479409,-70.04823951,0.000619825,-2.450088701,-62.39268802,-1.163386475,0.008258834,-1.9130495,0.179399311,-0.938464504,-1.923419748,-2.991945128,-5.277324771,-74.91822531,0.143681622,0.04110372,4.62774944,-153.9695587,-0.422921944,-0.022735019,-0.282104871,-1.586582544,-0.143011623,0.006525068,-0.053962229
genetic,Fam20-Sdlg1,unselected progeny,-0.652302742,2.876783816,0.099911537,-78.94993172,0.64288227,-4.970133311,-99.30112936,-1.219650206,-0.181904768,-4.839875929,-0.382529786,-2.258314284,-4.09131945,-6.334173513,-1.542247529,-26.47285612,0.388705313,-0.159850346,11.24894923,-133.8500234,-1.555458875,-0.107423388,-0.758403142,-1.94414311,0.979780939,-1.22863608,0.056088221
genetic,Fam20-Sdlg2,unselected progeny,-0.242390407,2.161327427,0.041583791,-86.77119589,1.145438591,-2.323565344,-86.43178782,0.878120073,0.141121674,-3.736380139,-0.182667661,-1.468258505,-3.073048095,-3.750087668,-4.611347102,-71.29157767,0.139673776,0.058903237,13.04802841,-117.7421324,-1.336154176,-0.049316425,-0.414292088,-1.400237756,1.194019072,-2.367137691,-0.04063608
genetic,Fam20-Sdlg3,unselected progeny,0.526565493,4.971776157,0.041827881,-81.43682811,0.264630605,-3.134799539,-81.86664587,0.742918489,0.053642385,-3.204909333,-0.224864946,-1.139303194,-2.531998915,-2.694262993,-4.430907239,-70.42596384,0.207273245,-0.022040821,12.92131013,-124.8371617,-0.666617984,-0.0014984,-0.001500318,-1.781740381,0.000250429,-4.246354502,0.018937
genetic,Fam21-Sdlg1,unselected progeny,-0.87020576,-12.35597037,0.094659448,-39.58973998,0.606115272,-2.999024306,-47.32372107,-1.543779619,-0.113825648,-7.220669944,-0.521408031,-2.851043215,-4.230507546,-6.607220875,-3.642458876,-57.66703469,-0.936431285,-0.15141749,4.893998602,-187.3858619,-1.886224656,-0.086302805,-0.838877464,-1.881625626,1.68607489,1.627631978,0.133112367
genetic,Fam21-Sdlg2,unselected progeny,-0.781179261,-9.871233843,0.096992822,-39.22351786,2.731334109,-3.187979723,-42.25480897,-1.627159954,-0.113991924,-5.832990623,-0.247073613,-2.399123387,-3.981131135,-5.866987092,-1.385094478,-21.94852849,0.090097817,-0.027370782,-1.645509244,-181.4967253,-0.9457877,-0.06414555,-0.733189258,-1.994103856,6.325580488,0.798528603,0.220494251
genetic,Fam21-Sdlg3,unselected progeny,-0.318322649,-9.814446539,0.100459287,-16.05382084,1.407173206,-3.556867509,-18.74565857,-1.658401109,-0.101705286,-5.908577436,-0.527736632,-2.334708528,-4.631203098,-5.661096121,-1.604426272,-26.68599084,-0.358026616,-0.06569025,-5.943253784,-222.9057346,-1.815110972,-0.081776533,-0.850580515,-1.879330901,2.634951909,4.145749958,0.098441261
genetic,Fam21-Sdlg4,unselected progeny,-2.506422575,-16.07873393,0.135877277,-58.68519655,1.43317267,-3.845844517,-57.29070368,1.305517962,0.139511708,-6.484255214,-0.355385736,-2.655460181,-4.98472635,-6.719040956,-4.067511651,-62.14866919,0.135842476,-0.23443503,1.045631361,-197.3449383,-2.093222842,-0.111609338,-1.186629362,-2.17495707,1.806489148,-1.479790341,0.074133449
genetic,Fam21-Sdlg5,unselected progeny,-2.046931938,-14.40041128,0.047700544,-42.77905778,0.647359241,-3.383507919,-31.92003106,0.77794846,0.035484227,-5.998219022,-0.45821984,-2.338436671,-4.854987326,-5.468034583,-3.714130428,-58.12247488,0.196829238,-0.167877762,8.695234675,-150.1348032,-1.91504223,-0.096667682,-1.053977948,-1.834625225,-0.034996289,-1.358009371,-0.020736214
genetic,Fam21-Sdlg6,unselected progeny,-2.645107111,-15.28313634,0.048540078,-45.78791349,1.204781381,-3.766255938,-40.44648801,1.509938534,0.098669687,-5.370311083,-0.042519134,-2.20112872,-4.383805493,-5.53583571,-4.020625039,-62.05605474,0.333171057,-0.189574087,3.00882145,-137.1092747,-1.798694678,-0.093458145,-0.640469585,-1.832404996,3.764025906,-3.203364389,0.152366746
genetic,Fam21-Sdlg7,unselected progeny,-0.624079267,-6.051490896,0.056327357,-34.4414666,-0.593251458,-3.209256803,-11.13667381,-1.845807537,-0.231319898,-5.861608377,-0.671347517,-2.304712807,-3.993228775,-5.486326311,-2.577594132,-38.09864243,-0.515059236,-0.021249367,1.542262994,-178.7080006,-1.467488647,-0.04178,-0.651977444,-1.293004916,1.061555947,0.556102135,0.214439907
genetic,Fam21-Sdlg8,unselected progeny,-2.056288747,-13.42358965,0.050599304,-63.31797508,3.693276547,-3.144397192,-49.94695675,1.222299682,0.024772447,-4.612292472,-0.019186946,-1.85609349,-3.850158531,-4.66808903,-3.01677357,-47.49362556,0.853439452,-0.021557365,0.845856053,-216.3343647,-1.570817446,-0.077934113,-0.882081059,-2.001468338,3.262653171,2.407779045,0.017367691
genetic,Fam21-Sdlg9,unselected progeny,-1.586695055,-12.7909856,0.032927535,-30.64056315,1.120160311,-2.143014202,-27.26843863,1.247334829,0.26616566,-2.081560126,-0.016018468,-0.870597054,-2.496410878,-2.400096578,-3.96239811,-62.00524673,0.337354872,-0.311665499,-12.4887069,-186.582118,-0.717353741,-0.029250427,-0.485464765,-1.815362765,2.367250891,1.376327168,0.172606162
genetic,Fam22-Sdlg1,unselected progeny,-1.146032448,-10.75767535,0.017076762,-88.64296669,1.313866993,-3.754642897,-92.11114777,1.528596519,0.173720643,-4.246169406,-0.16515295,-1.997851381,-4.549417703,-5.668361887,-0.473185523,-7.460976016,1.156683336,-0.03926553,6.814299872,-128.6116741,-1.083297668,-0.024792916,-0.958018509,-2.074649657,2.286915641,1.751879327,0.109522287
genetic,Fam22-Sdlg2,unselected progeny,-2.048678818,-14.49646629,0.052617281,-78.06339599,0.786724826,-4.16855801,-100.5825879,-0.537787487,0.093873019,-4.100964092,-0.235190432,-1.950174941,-4.482620057,-5.673276988,-0.143631784,-7.439071273,0.219760618,-0.085147558,12.16321417,-152.458426,-1.276608029,-0.047723157,-0.977469579,-2.052742271,0.483909281,1.455393139,0.028793373
genetic,Fam22-Sdlg3,unselected progeny,-1.261000136,-13.29121534,0.02822287,-46.22275887,0.528955201,-3.290699553,-52.08456426,1.02409072,-0.118838705,-2.880093675,-0.113106487,-1.393070345,-3.398989244,-4.309012581,-4.554482557,-72.01770019,0.389626905,-0.123786171,12.17317332,-67.8085823,-0.476254917,-0.016986784,-0.747360669,-1.372892967,0.422182798,-1.186192573,0.049764355
genetic,Fam22-Sdlg4,unselected progeny,-0.495295276,-7.322153996,0.000811078,-41.62888201,0.936769833,-2.599055547,-5.690875362,-1.663472455,0.129229961,-3.426223016,0.205666597,-1.508293197,-3.408146031,-4.177373962,-7.145781918,-103.4443542,0.188983596,-0.122904652,-3.526403216,-157.5776948,-1.0546877,-0.052982775,-0.554194792,-1.457173686,1.075893265,3.57729317,0.100384909
genetic,Fam22-Sdlg5,unselected progeny,-0.253580642,-4.957033457,0.012974376,-58.5117317,0.260995084,-2.488067888,-53.72268199,-1.575405583,0.145308488,-2.645561375,-0.270974768,-1.136200941,-2.865677344,-3.110621827,-3.189410421,-44.37231823,0.192752884,-0.232977558,9.161083076,-187.6606071,-0.548221406,-0.003454207,-0.501584315,-0.673300736,0.337860019,0.920018056,-0.007717719
genetic,Fam22-Sdlg6,unselected progeny,-1.475311719,-9.678901,0.113466927,-80.86682943,0.496840002,-3.576697407,-85.6873685,1.735275223,0.175917978,-4.38589928,-0.639096347,-1.856810326,-4.125268635,-4.78154667,-1.382903597,-24.42554536,0.971021153,-0.155666373,11.07916513,-152.6257917,-1.301504591,-0.047664366,-0.771270299,-1.916415502,2.260070375,1.746774409,0.127378042
genetic,Fam22-Sdlg7,unselected progeny,-1.4276718,-11.64715247,0.124010015,-44.69658986,0.507583577,-3.351962019,-40.80767045,-1.619293792,-0.0095937,-3.061320394,-0.176570525,-1.278730813,-2.94318542,-3.439526516,-5.494215237,-86.22488192,-0.051064876,-0.089585669,15.30914536,-181.2661226,-0.813572372,-0.045959353,-0.440518069,-1.664464667,1.716059834,2.569311361,-0.03996911
genetic,Fam23-Sdlg1,unselected progeny,-0.476708499,-0.137284032,0.133186939,-63.1157241,0.820480624,-2.673106009,-62.3801836,-1.313879683,0.191912024,-1.854169985,-0.058949979,-0.891183761,-2.315113537,-2.761857838,-0.109743022,-10.19964134,0.127735231,0.019055951,-7.546805419,-141.1178566,-0.514328559,0.07770868,-0.087890794,-1.909499304,2.438020785,-0.827071441,0.043390111
genetic,Fam23-Sdlg2,unselected progeny,-1.939622761,-10.79735514,0.054760385,-37.22192983,0.416923491,-3.101201931,-30.92397282,0.262611124,0.117379402,-3.848173218,0.225354992,-1.691252525,-3.853449506,-4.606170647,-1.323451763,-22.27409433,-0.103378528,0.075914927,-7.019443226,-105.957938,-0.838411045,-0.02066282,-0.476794522,-1.969423235,-0.211396009,-9.198444766,-0.010676494
genetic,Fam23-Sdlg3,unselected progeny,1.117259873,12.7750945,0.027081534,-84.80297815,0.427815064,-1.835319917,-40.45866033,1.186933815,-0.223759462,-3.954205759,0.054964364,-1.502403327,-3.171651463,-3.5946609,-5.602270101,-79.77350514,0.510826802,0.400734113,-4.421442073,-188.8055619,-0.965665133,-0.027552076,-0.345581331,-1.842087865,2.180440122,-4.347156747,0.062515219
genetic,Fam23-Sdlg4,unselected progeny,0.007388153,0.42273298,0.080860947,-61.82691049,0.620148806,-1.876097969,-63.7954309,1.094865587,0.052482919,-2.853381182,0.089747482,-0.875110156,-2.087623757,-1.70533609,-4.156621398,-63.89553903,0.237358241,0.232961434,-6.900613791,-168.2971326,-0.487008429,0.048420585,0.26376428,-1.975857514,1.482017174,-2.963142537,0.160337804
genetic,Fam24-Sdlg1,unselected progeny,-0.808483568,-5.10447001,0.037757085,35.3527809,1.126162611,1.336743114,-3.093502149,1.188183221,0.072706135,2.964968842,0.351854242,1.701689191,3.118219592,5.131423549,-6.143087084,-92.87588036,0.363089379,-0.387463762,-15.73521873,111.8112218,0.917668561,0.008762825,0.519663896,1.404768542,1.121481827,-5.143010676,-0.052723255
